OTU ID	16SCLC1HR1	16SCLC1HR2	16SCLC1HR3	16SCLC1HR4	16SCLC1HR5	16SCLC24HR1	16SCLC24HR2	16SCLC24HR3	16SCLC24HR4	16SCLC24HR5	16SCLC3MR1	16SCLC3MR2	16SCLC3MR3	16SCLC3MR4	16SCLC3MR5	16SCLC48HR1	16SCLC48HR2	16SCLC48HR3	16SCLC48HR4	16SCLC48HR5	16SCLC96HR1	16SCLC96HR2	16SCLC96HR3	16SCLC96HR4	16SCLC96HR5	16SLAC1HR1	16SLAC1HR2	16SLAC1HR3	16SLAC1HR4	16SLAC1HR5	16SLAC24HR1	16SLAC24HR2	16SLAC24HR3	16SLAC24HR4	16SLAC24HR5	16SLAC3MR1	16SLAC3MR2	16SLAC3MR3	16SLAC3MR4	16SLAC3MR5	16SLAC48HR1	16SLAC48HR2	16SLAC48HR3	16SLAC48HR4	16SLAC48HR5	16SLAC96HR1	16SLAC96HR3	16SLAC96HR4	16SLAC96HR5	NP16SDec1710	NP16SDec1711	NP16SDec1712	NP16SDec171SF	NP16SDec171SUB	NP16SDec172SF	NP16SDec172Sub	NP16SDec173SF	NP16SDec173SUB	NP16SDec174SF	NP16SDec174SUB	NP16SDec175SF	NP16SDec175SUB	NP16SDec176SF	NP16SDec176Sub	NP16SDec177SF	NP16SDec177SUB	NP16SDec178SF	NP16SDec178SUB	NP16SDec179SF	NP16SDec179SUB	NP16SDec1811	NP16SDec1812	NP16SDec181SF	NP16SDec181SUB	NP16SDec182SF	NP16SDec182Sub	NP16SDec183SF	NP16SDec183SUB	NP16SDec184SF	NP16SDec184SUB	NP16SDec185SF	NP16SDec185SUB	NP16SDec186SF	NP16SDec186Sub	NP16SDec187SF	NP16SDec187SUB	NP16SDec188SF	NP16SDec188SUB	NP16SDec189SF	NP16SDec189SUB	NP16SMay1810	NP16SMay1811	NP16SMay1812	NP16SMay181SF	NP16SMay181SUB	NP16SMay182SF	NP16SMay182Sub	NP16SMay183SF	NP16SMay183SUB	NP16SMay184SF	NP16SMay184SUB	NP16SMay185SF	NP16SMay185SUB	NP16SMay186SF	NP16SMay186Sub	NP16SMay187SF	NP16SMay187SUB	NP16SMay188SF	NP16SMay188SUB	NP16SMay189SF	NP16SMay189SUB
ASV7138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8011	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	3	5	1	0	0	2	2	2	1	1	6	0	4	2	3	0	0	3	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0
ASV5982	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	2	0	1	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	1	0	0	0	1	0	3	0	0	0	0	0	6	0	0
ASV3793	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	11	2	0	1	0	1	7	4	4	3	10	4	2	0	0	0	1	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	5	0	0	0	1	0	0	0
ASV8647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0
ASV11190	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	2	4	0	0	0	1	0	0	0	2	0	1	0	0
ASV568	11	4	16	15	39	3	11	6	2	21	17	11	18	5	2	2	0	2	2	0	0	0	0	3	0	4	6	6	9	26	3	24	0	7	4	8	3	11	1	5	14	10	3	3	6	18	5	8	0	0	1	0	1	0	9	7	0	0	6	3	10	1	9	7	4	2	12	5	9	10	0	0	0	0	4	1	15	0	1	1	1	0	22	0	2	0	1	0	19	0	0	0	3	2	3	14	13	8	3	6	7	23	4	17	6	4	1	10	9	8	1
ASV2951	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	0	24	0	8	0	16	0	4	0	16	0	1	0	2	0	0	0	8	0	0	0	4	0	2	0	2	0	4	0	5	0	15	0	8	0	0	2	0	12	0	8	0	0	0	2	0	3	0	1	0	2	1	1	0	4
ASV3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8156	1	1	4	2	8	0	10	8	0	16	6	9	4	2	4	11	3	7	1	11	13	7	6	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV9801	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0
ASV8178	0	1	1	2	4	4	0	0	2	1	2	2	0	0	1	0	1	3	2	0	0	1	0	1	0	2	4	1	0	1	0	1	0	2	4	2	0	2	1	0	2	0	0	0	2	2	1	2	0	0	1	1	0	0	0	1	5	1	3	0	4	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	2	0	0	0	2	0	2	0	1	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	1	2	0	1	0	1	0	0	0	2	0
ASV3294	6	2	7	4	8	11	6	11	4	8	5	3	1	7	9	5	4	7	1	1	2	1	1	2	0	4	3	5	5	4	5	0	0	1	2	0	0	0	6	12	3	0	0	0	3	0	0	6	3	3	20	41	2	5	5	4	4	1	2	0	13	2	2	6	2	5	15	3	5	2	0	1	0	4	14	6	1	2	1	12	6	11	0	0	2	2	7	3	1	2	0	3	1	2	3	2	4	0	1	3	5	4	5	3	14	2	7	2	4	0	2
ASV6330	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	0	1	5	0	0	0	5	2	3	0	3
ASV4574	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	5	0	6	0	29	0	11	0	10	0	5	0	4	0	13	0	0	0	1	0	0	0	0	0	3	0	4	0	0	0	3	0	0	1	0	0	0	0	0	4	0	3	0	3	0	9	0	13	0	13	0	3	0	24	0	9
ASV5632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	2	0	11	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV8227	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	2	0	0	8	1	2	0	0	0	2	0	1	0	2	0	1	0	0	2	0	1	16	0	1	0	0	0	13	0	20	3	2	1	27	1	12	1	13	0	8	0	24	1	12	0	0	0	4	0	1	4	3	3	7	0	10	2	2	0	10	0	3	1	5	0	0	1	1	20	1	10	0	6	3	9	2	8	0	4	1	3	1	1	1	5
ASV8267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0
ASV1586	6	1	8	6	2	6	7	3	0	3	2	9	2	11	1	3	0	1	0	0	1	0	0	0	1	1	1	0	1	1	5	5	0	0	0	0	1	1	2	0	1	0	1	1	6	0	1	0	0	0	1	1	1	5	6	3	0	0	3	1	4	3	1	1	1	1	7	4	4	6	1	0	0	0	1	5	2	0	8	0	2	0	1	0	0	1	0	0	2	0	0	1	1	0	2	0	15	3	0	0	2	2	6	0	6	3	7	7	4	6	2
ASV5910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	9	0	1	0	2	0	1	0	0	0	2	0	0	0	0	0	8	0	0	0	5	0	0	0	0	0	7	0	6	0	5	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1
ASV5998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	3	0	8	0	5	0	2	0	2	0	2	0	2	0	5	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	7	0	2	0	23	0	30	0	9	0	4	0	4	0	5	0	0	0	1	0	2	0	1	0	2	0	5	0	1	0	1	0	0	0	5	0	0	0	0	13	0	9	0	20	0	1	0	4	0	5	0	2	0	8	0	8
ASV782	0	1	1	0	0	4	0	1	2	0	0	0	2	1	0	0	0	1	2	0	0	0	2	0	0	7	16	7	9	13	14	27	0	25	28	38	25	9	17	41	2	1	3	4	2	1	1	3	1	0	2	0	3	0	12	0	14	2	0	0	4	0	18	0	0	0	2	0	46	0	0	1	0	0	0	0	1	0	3	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	20	0	21	0	1	0	15	0	20	0	5	0	8	0	12	0
ASV3561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	4	1	0	0	10	0	1	0	6	1	3	0	1	0	3	0	0	0	0	1	12	0	0	2	2	0	1	1	0	0	0	1	0	0	1	0	0	2	0	4	0	6	0	0	0	9	0	4	0	3	0	4	0	5	0	0
ASV11064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ASV4384	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	4	0	0	1	0	0	4	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22	0	0	0	2	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	1	0	1	0	1	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	3	0	0	1	0	0	1	0	1
ASV4381	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	5	0	4	1	3	1	4	0	1	0	6	1	8	0	1	1	1	0	1	1	0	0	2	0	2	0	0	0	3	0	1	0	1	0	0	0	0	2	0	4	0	1	0	1	0	6	0	4	0	0	0	6	1	5
ASV1702	10	4	4	7	10	2	2	7	11	6	7	7	2	1	0	5	1	2	1	1	2	0	0	0	5	1	0	0	0	1	1	2	0	1	5	0	3	1	3	1	0	4	1	3	1	0	0	0	0	1	2	0	7	0	2	0	3	0	9	1	0	0	2	0	0	0	4	1	1	0	1	1	1	0	1	0	0	0	3	0	0	0	0	0	2	0	2	0	3	0	0	3	10	0	0	2	2	10	0	5	0	7	1	0	0	2	1	0	0	0	1
ASV11062	0	1	0	0	0	8	0	9	1	0	0	0	10	0	2	0	4	0	0	0	1	0	0	2	1	0	0	1	5	0	1	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	17	0	4	0	6	0	1	0	0	0	2	0	0	0	5	0	0	0	1	0	0	0	5	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0
ASV7485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	2	0	5	1	5	2	9	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	6	0
ASV5585	0	2	5	0	1	12	2	9	1	1	3	2	4	0	3	1	0	1	2	1	0	0	2	0	3	4	5	0	0	4	1	4	0	3	3	1	5	2	3	2	0	3	2	1	0	0	0	0	0	0	0	0	15	0	0	0	0	0	2	0	2	0	1	0	1	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	0	15	0	2	0	2	0	0	0	1	0	1	0
ASV723	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	5	0	0	3	0	0	0	3	0	0	3	3	3	1	1	2	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	11	3	1	0	0	0	9	0	0	3	0	0	1	0	18	0	1	0	0	0	447	0	0	0	2	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	24	0	2	0
ASV3086	0	1	0	1	2	1	2	1	2	0	0	2	11	4	0	1	1	5	0	0	1	3	1	0	1	3	18	6	5	2	0	1	0	0	0	3	1	0	2	0	6	1	0	1	0	0	2	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0	1	0	1	0	1	0	0	0
ASV10433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	7	0	0	0	0	0	0	0	1	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	4	0	3	0	4	0	4	0	9	0	1	0	2	0	0	0	0	0	4	0	3	0	3	0	0	1	5	0	14	0	15	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	2	0	1	0	6
ASV5882	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	14	0	1	0	0	0	4	0	1	0	3	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
ASV5120	0	0	1	0	0	5	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	6	2	0	8	0	1	2	4	1	1	0	0	4	0	2	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	3	0
ASV499	16	2	0	2	0	1	5	9	0	9	2	3	0	2	8	10	1	7	2	26	0	5	2	11	7	1	1	0	2	0	0	2	0	1	1	0	2	0	0	1	2	4	3	0	0	4	0	1	7	67	56	158	1	2	0	0	0	0	0	0	2	0	1	0	6	0	10	0	1	1	44	15	2	0	2	1	0	0	0	0	1	0	1	0	3	0	3	0	13	0	5	96	202	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0
ASV7210	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	6	1	0	3	3	3	1	1	1	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	2	0	14	0
ASV9989	0	0	2	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	3	0	0	1	3	8	1	0	0	0	0	2	1	0	2	0	1	0	0	0	0	0	0	0	1	1	3	0	0	3	0	2	0	0	0	2	0	1	1	2	0	0	0	1	1	0
ASV350	0	1	1	2	0	17	0	12	4	0	3	4	12	1	0	0	0	1	1	0	0	0	0	0	0	29	29	18	32	36	35	110	1	60	77	39	28	30	27	71	13	11	12	9	10	10	2	0	3	0	1	1	8	0	17	1	30	1	5	0	3	2	43	0	2	0	0	0	64	1	0	3	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	12	0	42	0	8	0	7	0	28	0	10	0	23	0	71	0
ASV9900	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	5	0	1	0	3	0	1	0	0	0	0	0	0	0	1	0	2	0	1	0	6	0	3	0	3	0	0	0	2	0	1	0	0	1	0	0	0	1	0	2	0	0	0	1	0	1	1	2	0	0
ASV78	0	0	65	1	2	1	6	2	5	2	2	4	9	4	0	1	1	1	0	5	1	1	3	2	0	52	30	18	100	36	36	9	1	33	42	11	18	13	22	16	46	23	23	4	10	12	14	8	21	70	41	69	5	2	13	10	0	4	11	10	6	2	7	3	2	0	3	0	29	7	871	580	10	1	64	68	216	0	149	0	72	5	997	1	43	0	188	1	409	0	6	239	1007	1	0	24	7	2	0	4	2	29	13	26	1	1	26	10	2	69	2
ASV11192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	1	0	1	0	0	0	0	0	3	0	1	0	2	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
ASV5835	2	3	3	5	0	0	1	1	0	1	1	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	3	2	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	4	2	0	0	1	1	1	1	1	3	2	2	1	1
ASV9197	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	2	12	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ASV6864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	7	0	8	0	2	0	4	1	4	0	2	0	0	0	0	0	4	0	2	0	4	0	1	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	4	0	3	0	1	0	6	0	1
ASV10694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ASV758	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	33	59	21	34	34	3	3	0	5	6	42	55	24	40	90	22	2	1	1	2	0	0	1	0	0	8	0	2	0	4	0	5	1	0	0	2	1	15	0	0	0	6	0	4	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	9	0	22	0	6	0	3	0	31	0	1	0	9	0	8	0
ASV4034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	18	0	6	0	3	0	2	0	7	0	2	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	0	4	0	0	0	0	0	0	1	0	2	2	3	0	0	1	5	0	8	0	9	3	7	0	6
ASV3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21	0	8	0	13	0	0	0	1	0	3	0	0	0	1	0	0	0	1	0	10	0	3	0	0	0	6	0	4	0	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	2	0	0	0	1	0	0	0	1	0	1
ASV6308	3	11	2	0	0	0	1	1	0	1	3	0	0	0	1	2	3	3	0	0	1	1	1	0	1	3	4	2	2	2	0	2	1	2	1	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	2	0	2	0	3	0	0	0	3	0	3	1	0	0	2	0	0	0	0	0	1	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	5	0	5	0	0	0	3	0	3	1	0	0	0	0	0	0
ASV1798	2	0	1	0	0	1	1	4	0	0	0	0	1	1	1	3	0	2	0	1	0	0	0	1	0	1	1	0	0	0	3	2	0	3	1	0	1	1	0	2	1	0	0	0	0	1	1	2	0	0	0	0	4	6	2	6	4	17	1	7	4	5	0	5	2	5	3	6	6	9	2	0	0	0	3	4	1	2	2	4	1	1	0	0	3	3	1	1	0	2	0	0	0	2	2	3	7	3	3	2	9	1	3	1	2	1	7	3	8	0	3
ASV10792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	6	0	2	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
